sk8tag,name,lat,lon
sk86e9w63k,"Patinodromo ""Coronel Arias""",-24.2059263,-65.285658
sk86efxur4,skatepark,-22.5045944,-63.7944294
sk86ehmpt9,skatepark,-27.2157449,-61.1918863
sk86ehtcup,skatepark,-27.0917635,-61.0847269
sk86en59yy,skatepark,-27.4721709,-58.9763204
sk86en5cv0,skatepark,-27.4381446,-58.9847824
sk86en5ubp,tazon,-27.4649332,-58.8432454
sk86en5v2f,skatepark,-27.460971,-58.8285207
sk86enx1w0,skatepark,-26.860805,-58.2924398
sk86eqe58g,Pista de Skate Paraiso de los Niños,-26.186377,-58.2012382
sk86eqeh5f,skatepark,-26.1701546,-58.1807678
sk86erpd3x,Skatepark Ñemby,-25.3912591,-57.5466129
sk86ewbpen,skatepark,-25.2946533,-57.6690338
sk86ex072z,Skatepark Luque,-25.2631199,-57.5034257
sk86ex0df1,skatepark,-25.2129922,-57.5336154
sk86f17484,skatepark,-33.2214408,-54.3789024
sk86f1rzev,skatepark,-32.3668674,-54.1548027
sk86f3tb8g,skatepark,-31.3288635,-54.1140963
sk86f3tbc3,skatepark,-31.3251061,-54.1056131
sk86f4nc1p,skatepark,-32.5570261,-53.382711
sk86f6buur,skatepark,-32.187549,-52.1634287
sk86f6czg1,skatepark,-32.018793,-52.0398823
sk86f6g2jr,skatepark,-31.7433933,-52.3726677
sk86f6g32u,skatepark,-31.7681843,-52.3222022
sk86f6g340,skatepark,-31.760314,-52.3378832
sk86f6g3t9,skatepark,-31.7421699,-52.314557
sk86f6t3mj,Pista de Skate,-31.3929681,-52.6719036
sk86f7j91u,Pista de Skate,-31.3668151,-51.9811204
sk86f7z11r,skatepark,-31.1064106,-50.9222846
sk86f880j3,Skatepark,-30.9075096,-55.5445631
sk86f8820y,skatepark,-30.8891904,-55.5374754
sk86f8q7nc,skatepark,-29.8009809,-55.7645653
sk86f8x9mn,Pista de Skate,-29.5914553,-55.4826849
sk86f97kj3,skatepark,-30.3373279,-54.3145663
sk86f9xn1c,skatepark,-29.6961825,-53.8750726
sk86f9xn7s,skatepark,-29.6868824,-53.8594167
sk86f9xp3f,Pista de Skate,-29.6965725,-53.8188551
sk86f9ybjd,skatepark,-29.7198859,-53.7855395
sk86fbczqh,Praça Franklin Frota,-29.1898107,-54.870235
sk86fbjj2r,skatepark,-28.6504588,-56.0091777
sk86fbymhw,skatepark,-28.406603,-54.9665331
sk86fcrj62,skatepark,-28.2875808,-54.2610502
sk86fcv5gh,skatepark,-28.6355297,-53.6177881
sk86fcwt2j,pista de skate,-28.3885983,-53.9027138
sk86fdwyy5,skatepark,-29.7176657,-52.4334754
sk86fdzkhn,skatepark,-29.6410446,-52.1983863
sk86fe0mjv,skatepark,-30.8607056,-51.8045073
sk86feh9t4,skatepark,-30.1183208,-51.9619537
sk86fejwfn,Pista de Skate,-29.9589575,-51.7262134
sk86fem93d,Pista de Skate Marcel Cabral Castilhos,-29.9619616,-51.6215193
sk86ferxph,skatepark,-29.5805852,-51.3654281
sk86fes5xx,skatepark,-30.1924152,-51.1639223
sk86fes6q6,skatepark,-30.1560817,-51.2258735
sk86fes6qe,skatepark,-30.1539822,-51.2250726
sk86fes7d8,skatepark,-30.1757702,-51.1733654
sk86fes837,skatepark,-30.1384567,-51.3126693
sk86fes8md,Skate Park Guaiba,-30.115705,-51.3139349
sk86fes8mf,skatepark,-30.1148426,-51.3137995
sk86feskp1,skatepark,-30.1509735,-51.1501071
sk86fet381,skatepark,-30.0143625,-51.2594764
sk86fet41n,Pista de Skate,-30.051838,-51.2312314
sk86fet41p,skatepark,-30.0518114,-51.2304394
sk86fet41r,Pista de Patinação,-30.0510641,-51.2303543
sk86fet422,Pista de Patinação,-30.0559454,-51.2281263
sk86fet4x7,skatepark,-30.017456,-51.2138316
sk86fet57n,skatepark,-30.0411431,-51.1757362
sk86fet59r,skatepark,-30.0513776,-51.1643064
sk86fet5e2,skatepark,-30.0397195,-51.1730948
sk86fet5r7,Pista de Skate do IAPI,-30.0178984,-51.179838
sk86fet5yt,skatepark,-30.0215838,-51.1553095
sk86fet70z,skatepark,-30.0098492,-51.1866008
sk86feteqk,skatepark,-29.9359347,-51.1791733
sk86fetf9z,skatepark,-29.9159067,-51.2074849
sk86fetfd9,skatepark,-29.9122183,-51.2158929
sk86fetg42,skatepark,-29.91372,-51.1949916
sk86fetg9g,skatepark,-29.9161246,-51.169838
sk86fetg9j,Skate Park,-29.9207915,-51.1669764
sk86fetghm,skatepark,-29.9027823,-51.1882097
sk86fethmm,skatepark,-30.0292024,-51.1338264
sk86fethyh,skatepark,-30.025632,-51.1131802
sk86fetj87,skatepark,-30.0559034,-51.0821637
sk86fetk9v,skatepark,-30.0042444,-51.1232208
sk86fetkt0,skatepark,-29.9862528,-51.1290446
sk86fetmdx,skatepark,-29.9995821,-51.0760447
sk86fetsxt,skatepark,-29.9281724,-51.1231304
sk86fettt3,skatepark,-29.9404967,-51.0841354
sk86fetttj,skatepark,-29.9431845,-51.0784257
sk86fetux3,skatepark,-29.886892,-51.1283265
sk86fetvfd,skatepark,-29.9129376,-51.0723574
sk86fewsnq,skatepark,-29.7595013,-51.1435632
sk86fewv1x,skatepark,-29.7421477,-51.0980168
sk86fex05j,Pista de Skate,-29.6892187,-51.3209698
sk86fexegf,skatepark,-29.5982489,-51.1596547
sk86fexhmh,skatepark,-29.6786036,-51.1348578
sk86fexnk5,skatepark,-29.6836875,-51.0492232
sk86fexrhg,skatepark,-29.6366413,-51.0157766
sk86fextp0,skatepark,-29.5804558,-51.1072692
sk86fextv1,skatepark,-29.5906891,-51.073263
sk86ffbqsp,skatepark,-29.4646211,-52.0870167
sk86ffqn4g,Pista de Skate,-28.4611399,-52.8172941
sk86ffrne8,skatepark,-28.2806701,-52.7999066
sk86ffxpw1,skatepark,-28.266515,-52.403211
sk86ffxrf0,skatepark,-28.2449477,-52.3929122
sk86ffyh6k,skatepark,-28.4640602,-52.189889
sk86fg01kw,Pista de skate,-29.5054398,-51.967657
sk86fg037v,skatepark,-29.4665519,-51.9691889
sk86fg03ef,Pista de Skate Negretti,-29.4659101,-51.9612283
sk86fg03wz,skatepark,-29.4496066,-51.9553839
sk86fg0f00,skatepark,-29.3987578,-51.9426369
sk86fg0kc5,Pista de skate,-29.4814969,-51.8173703
sk86fg3k44,skatepark,-29.2993336,-51.5003546
sk86fg3xxn,Skatepark Farroupilha,-29.2280585,-51.3409365
sk86fg659u,skatepark,-29.1698732,-51.5190384
sk86fg65xh,skatepark,-29.1402667,-51.5196518
sk86fg82mf,skatepark,-29.4553359,-51.3141769
sk86fg8fwg,skatepark,-29.3616376,-51.2131172
sk86fg8usz,skatepark,-29.3729144,-51.1194267
sk86fg9fju,skatepark,-29.1912281,-51.2340224
sk86fgbdkd,skatepark,-29.4176693,-50.8740712
sk86fgbfm8,skatepark,-29.3679264,-50.8766958
sk86fgbgyp,skatepark,-29.3655207,-50.8018397
sk86fgbhdg,Pista de Skate de Três Coroas,-29.5153013,-50.7746741
sk86fgd4fn,skatepark,-29.1685733,-51.1988209
sk86fgd4gv,skatepark,-29.1577724,-51.1996767
sk86fgd53k,skatepark,-29.1720952,-51.1793508
sk86fgd5y3,skatepark,-29.1452767,-51.1618963
sk86fgenn7,skatepark,-28.9691479,-51.0603185
sk86fghd7s,Pista de Skate do Bairro Gramadinho,-28.7204427,-51.9266597
sk86fgjm93,Pista de skate,-28.6006954,-51.788048
sk86fgvbbd,skatepark,-28.5169869,-50.9398319
sk86fsm77d,skatepark,-29.9947549,-50.1275693
sk86fsm7k6,skatepark,-29.9909424,-50.1267515
sk86fsmbk7,skatepark,-29.9024277,-50.2572988
sk86fsmbr5,skatepark,-29.8869695,-50.25725
sk86fsqh66,skatepark,-29.8696962,-50.0829747
sk86fsqhv6,skatepark,-29.8526582,-50.0617878
sk86fsqkuf,skatepark,-29.812547,-50.0607792
sk86fsxbep,skatepark,-29.5573681,-49.8900652
sk86fu08bq,skatepark,-29.4412845,-50.5824738
sk86fu9hdb,skatepark,-29.3394279,-49.7241159
sk86fu9tb2,skatepark,-29.265202,-49.6688365
sk86fudqte,skatepark,-29.1054557,-49.6317234
sk86fug65b,Pista de Skate,-28.938795,-49.4812816
sk86furpc4,skatepark,-28.2939749,-49.9290301
sk86fuufmu,skatepark,-28.6641632,-49.4651178
sk86fuuqu3,skatepark,-28.7606877,-49.2709726
sk86fuuu0z,Criciúma Skatepark,-28.6916771,-49.3839359
sk86fuv17r,skatepark,-28.6337191,-49.5055251
sk86fuvtwe,Pista de Skate Kauê Damiani,-28.5281788,-49.3239294
sk86fuykpc,skatepark,-28.3891834,-49.3931392
sk86fvjuzh,skatepark,-28.4813991,-49.0033112
sk86fvjvpu,skatepark,-28.4777574,-48.9923117
sk86fvm30f,skatepark,-28.6034812,-48.8195045
sk86fvnbgy,skatepark,-28.3238537,-49.1762544
sk86fvnj7h,skatepark,-28.4595743,-48.9823557
sk86fvnjuy,skatepark,-28.4497276,-48.9573178
sk86fvnnnx,skatepark,-28.4406879,-48.9443573
sk86fvnq1q,skatepark,-28.4250432,-48.9467355
sk86fvp1nm,skatepark,-28.2659481,-49.1675642
sk86g035n3,skatepark,-27.9144483,-55.7641784
sk86g0e9tn,skatepark,-27.482124,-55.4723525
sk86g0g2ve,skatepark,-27.5230172,-55.1574045
sk86g0hq9r,Skate Park Villa Cabello,-27.3706595,-55.9538486
sk86g0hruw,Skate Park,-27.3525921,-55.9002484
sk86g0k0ng,Skatepark de Villa Urquiza,-27.3843861,-55.8935057
sk86g12e1p,skatepark,-28.0306742,-54.3506261
sk86g16u42,skatepark,-27.6291824,-54.3154509
sk86g1q2k3,Pista de Skate,-27.0026975,-54.4786311
sk86g30ce5,Skate-Bike Park,-26.5690788,-54.7734308
sk86g3bwj0,Pista de Skate,-26.6021971,-53.5248033
sk86g3femu,Pista de Skate,-26.2472972,-53.6396125
sk86g3nyqx,Pista de Skate Vila A,-25.4961056,-54.5592944
sk86g3p5gk,Skate Park CDE,-25.4692992,-54.6724768
sk86g3r64m,skatepark,-25.4308754,-54.3964804
sk86g416cy,Pista de Skate,-27.8951037,-53.3081368
sk86g4r60q,skatepark,-26.8482482,-52.9888165
sk86g4r8vb,skatepark,-26.7749326,-53.0527187
sk86g4tc3d,skatepark,-27.1049368,-52.6761922
sk86g4tf4f,SKATE,-27.0979334,-52.6424721
sk86g4tfe6,skatepark,-27.0952741,-52.6208833
sk86g4xp1w,Pista de Skate,-26.8849675,-52.4172271
sk86g4z68n,skatepark,-26.8496408,-52.2640063
sk86g5026h,skatepark,-28.0688318,-52.0141694
sk86g5dkrv,skatepark,-27.6863556,-51.1334042
sk86g5y30e,skatepark,-27.023099,-50.9272706
sk86g66j6s,Pista de skate São Lourenço Hawk,-26.353253,-52.84895
sk86g68usg,skatepark,-26.5599882,-52.5314563
sk86g6d9k6,skatepark,-26.2553224,-52.675734
sk86g6dc8v,Pista de Skate,-26.2303399,-52.6613264
sk86g6j6cy,Skate,-25.7850933,-53.3072102
sk86g6sues,skatepark,-25.863734,-52.5300916
sk86g6vnrr,skatepark,-25.7993554,-52.0979439
sk86g6xx2s,Pista de Skate,-25.396408,-52.4100186
sk86g7dtt4,skatepark,-26.2505403,-51.0834973
sk86g7rs8r,skatepark,-25.3984482,-51.4713716
sk86g7rscy,skatepark,-25.3901756,-51.4616898
sk86g7rsf9,skatepark,-25.3857013,-51.4693492
sk86g7zpu0,skatepark,-25.465333,-50.635865
sk86g9czxv,skatepark,-24.9621413,-53.4518713
sk86g9g1ts,skatepark,-24.75478,-53.7166139
sk86g9g3su,Pista de Skate,-24.7142088,-53.7164225
sk86g9s3ce,Pista Skate,-24.5571578,-54.0589112
sk86g9s3ve,skatepark,-24.5339308,-54.058318
sk86g9s5wq,skatepark,-24.5741498,-53.9780812
sk86g9su4n,skatepark,-24.4654373,-53.9555476
sk86g9tysw,Pista de Skate Vô Konrad,-24.2763218,-53.8459903
sk86gbrsnt,skatepark,-22.5513095,-55.7150225
sk86gc8jt7,skatepark,-23.8766276,-53.8936007
sk86gcky5m,skatepark,-23.0526745,-54.2205399
sk86gckyf6,Skatepark Naviraí,-23.0577945,-54.1922678
sk86gdh7zy,skatepark,-24.5216174,-53.2642091
sk86gdtsxk,sk8,-24.3051039,-52.5302983
sk86ge8xcu,skatepark,-25.214433,-50.9817442
sk86gevxf3,skatepark,-24.3322747,-50.6339304
sk86gevxfx,skatepark,-24.3319362,-50.6258914
sk86gey1pc,skatepark,-24.2141521,-50.9308314
sk86gf97ht,skatepark,-23.6604823,-52.5948833
sk86gfcwvg,skatepark,-23.6108885,-52.0816217
sk86gfdknb,skatepark,-23.473566,-52.558197
sk86gffzru,skatepark,-23.3793714,-52.0574151
sk86gfg3ep,skatepark,-23.3175954,-52.3066457
sk86gfgnqk,skatepark,-23.343383,-52.1016176
sk86gfgp2b,skatepark,-23.3739299,-52.0629001
sk86gfswjj,skatepark,-23.0874452,-52.4626482
sk86gfswqc,skatepark,-23.0773494,-52.4573368
sk86gfvm5v,skatepark,-22.9625139,-52.1556567
sk86gfzudn,Parque Municipal de Skate,-22.5317752,-52.1762442
sk86gg4e7y,Pista de Skate Sarandi,-23.4455309,-51.8788662
sk86gg4f45,skatepark,-23.411598,-51.9380881
sk86gg4mkt,skatepark,-23.4848173,-51.7930031
sk86gg6v88,skatepark,-23.4190278,-51.4371098
sk86ggedb6,skatepark,-23.2893373,-51.2032521
sk86ggeeyq,skatepark,-23.2558838,-51.1538149
sk86ggekgk,skatepark,-23.3167908,-51.1128732
sk86ggetfd,skatepark,-23.2765683,-51.0723793
sk86ggewm7,skatepark,-23.2608793,-51.049178
sk86gghvj7,skatepark,-23.0413678,-51.8069263
sk86ggupt3,skatepark,-23.173384,-50.645454
sk86ggzqgj,skatepark,-22.6144263,-50.6727386
sk86gh1wwc,skatepark,-27.8233412,-50.3366726
sk86gh1xn5,skatepark,-27.8280519,-50.3126005
sk86ghnsew,skatepark,-26.962191,-50.4184918
sk86ghs46b,skatepark,-27.405577,-49.8227246
sk86ghtnnt,skatepark,-27.2091418,-49.6508917
sk86ghys72,skatepark,-26.9638142,-49.3830462
sk86ghyud1,skatepark,-26.9272421,-49.370329
sk86ghzqsf,skatepark,-26.8243915,-49.2818984
sk86ghzqtn,skatepark,-26.8226579,-49.2751817
sk86ghzysq,skatepark,-26.7386697,-49.2754579
sk86gj6d2r,Pista de Skate Thiers Melquiades Elias,-27.6829453,-48.7579428
sk86gj6exw,skatepark,-27.6430937,-48.7046319
sk86gj6s96,skatepark,-27.6786781,-48.6654302
sk86gj6t1j,skatepark,-27.6796826,-48.6400124
sk86gj6vz4,skatepark,-27.6027926,-48.6104199
sk86gj6x7y,skatepark,-27.6640111,-48.5396405
sk86gj6yku,skatepark,-27.6150334,-48.5865145
sk86gj6zf0,skatepark,-27.6297564,-48.5254533
sk86gj6zf1,skatepark,-27.6295838,-48.5246191
sk86gj7he8,skatepark,-27.5777989,-48.6683972
sk86gj7jev,Pista de Skate da Praça do Floresta,-27.5769295,-48.6174197
sk86gj7m3x,skatepark,-27.5446659,-48.6255412
sk86gj7n54,skatepark,-27.5801092,-48.6006418
sk86gj7nde,skatepark,-27.5831048,-48.5772619
sk86gj7pcw,Trinda Times,-27.5893434,-48.5173707
sk86gj7s7u,skatepark,-27.4879747,-48.6736988
sk86gj7skr,skatepark,-27.4851152,-48.6699943
sk86gj7ss2,skatepark,-27.4862099,-48.6683822
sk86gj7t0b,Saimon Costa Lopes,-27.5048005,-48.6465512
sk86gjd2ks,skatepark,-27.7042964,-48.498365
sk86gjd8g4,Sense Layback,-27.6688066,-48.4787427
sk86gjdcns,skatepark,-27.604624,-48.4659223
sk86gje1ux,skatepark,-27.5720866,-48.428545
sk86gje22v,skatepark,-27.5489427,-48.4976518
sk86gjed39,skatepark,-27.5012275,-48.4145758
sk86gjef9z,skatepark,-27.4551751,-48.3949804
sk86gjhy8t,skatepark,-27.286892,-48.925567
sk86gjjygc,skatepark,-27.0935693,-48.9197858
sk86gjjygf,skatepark,-27.0935173,-48.9190842
sk86gjmj0p,skatepark,-27.2447594,-48.6370239
sk86gjmqzs,skatepark,-27.1608176,-48.5640228
sk86gjmw4g,skatepark,-27.1423375,-48.5987558
sk86gjnccj,Pista Skate Loteamento Girassol,-26.932075,-49.1340253
sk86gjnfux,Pista de Esportes Radicais Guido Hering,-26.9128004,-49.0880982
sk86gjngqt,skatepark,-26.9024233,-49.0680344
sk86gjngyv,skatepark,-26.9008494,-49.0465534
sk86gjnuxn,skatepark,-26.8987206,-49.0117742
sk86gjnwn9,skatepark,-26.9456072,-48.9534125
sk86gjnymp,skatepark,-26.9105132,-48.934353
sk86gjpbfu,Pista de Skate Daiana Borchardt,-26.7473736,-49.179215
sk86gjqmnu,skatepark,-26.9886039,-48.6408359
sk86gjqn7c,skatepark,-27.0492485,-48.5901568
sk86gjqu4m,Pista Skate Itamirim,-26.9251708,-48.6833562
sk86gjqu53,skatepark,-26.9203354,-48.6899596
sk86gjqugw,Pista de Skate,-26.9190343,-48.6498414
sk86gjquys,skatepark,-26.9019706,-48.6528109
sk86gjrtfe,skatepark,-26.7917353,-48.6092831
sk86gjt269,Skate Park Bombinhas,-27.1870593,-48.5028438
sk86gk5j4p,Pista de skateboard,-26.1795831,-50.3945683
sk86gkcx7y,skatepark,-26.434321,-49.2432735
sk86gkfs14,Pista de Skate,-26.2737486,-49.3910437
sk86gkfzp8,skatepark,-26.1929585,-49.2624351
sk86gktkqt,Pista de Skate do Módulo,-25.7596327,-49.7277176
sk86gkyj84,skatepark,-25.6639851,-49.3255026
sk86gkykh7,skatepark,-25.5965641,-49.3901108
sk86gkykhb,skatepark,-25.5929564,-49.3945207
sk86gkymjs,skatepark,-25.5892705,-49.3447421
sk86gkyn44,skatepark,-25.6517303,-49.303061
sk86gkyt3b,skatepark,-25.5660514,-49.3385033
sk86gkyv73,skatepark,-25.5130365,-49.3371487
sk86gkywy2,skatepark,-25.5416601,-49.2723419
sk86gkyxjg,skatepark,-25.5440916,-49.2578247
sk86gkyybg,skatepark,-25.5279411,-49.2694314
sk86gkyydy,skatepark,-25.515901,-49.2761814
sk86gkyz2r,skatepark,-25.5295012,-49.2417427
sk86gkyzkf,skatepark,-25.5049835,-49.2480458
sk86gkz0fh,skatepark,-25.4761975,-49.5310824
sk86gkz0ux,skatepark,-25.4630535,-49.5269506
sk86gkzj07,skatepark,-25.4855935,-49.3459203
sk86gkzm4v,Pista do Saturno,-25.4289955,-49.3434592
sk86gkzndm,skatepark,-25.4756805,-49.2773377
sk86gkzndq,skatepark,-25.4754407,-49.2763322
sk86gkznfv,skatepark,-25.4729127,-49.2659301
sk86gkznxx,skatepark,-25.4466433,-49.2747954
sk86gkzpme,skatepark,-25.4572243,-49.2470138
sk86gkzpp7,skatepark,-25.4474655,-49.2582548
sk86gkzpv8,skatepark,-25.4578394,-49.2292443
sk86gkzqsr,skatepark,-25.4208586,-49.274839
sk86gkzr7c,Pista Jardim Ambiental Schiller,-25.4231534,-49.2497693
sk86gkzrxh,Área de Patinação,-25.4047687,-49.234949
sk86gkzwbf,Half Pipe,-25.3960352,-49.270091
sk86gkzygt,skatepark,-25.3363533,-49.2663604
sk86gkzyrj,skatepark,-25.3175036,-49.2886015
sk86gm0p1k,skatepark,-26.7109974,-48.9047535
sk86gm0tjy,skatepark,-26.5990783,-48.9905496
sk86gm16dk,Pista de Skate,-26.4864568,-49.1033408
sk86gm16um,Pista de Skate,-26.4755027,-49.0903342
sk86gm17fu,skatepark,-26.4834512,-49.0475735
sk86gm1mkb,skatepark,-26.4716754,-48.9866966
sk86gm3gpp,skatepark,-26.3718167,-48.7244292
sk86gm60dn,skatepark,-26.3555852,-48.8357942
sk86gm60mw,skatepark,-26.3359961,-48.8467132
sk86gm62bf,skatepark,-26.3182436,-48.8303382
sk86gm62x1,skatepark,-26.2845513,-48.8431631
sk86gm632m,skatepark,-26.3218307,-48.8041703
sk86gm6zfj,skatepark,-26.2236527,-48.5190557
sk86gm7p85,skatepark,-26.1908286,-48.5329736
sk86gmky28,skatepark,-25.8804627,-48.5924497
sk86gmky2p,skatepark,-25.8832447,-48.5823459
sk86gmn8rf,Pista da Praça do Verbo Divino,-25.5332084,-49.2044731
sk86gmnbsm,skatepark,-25.508546,-49.1895565
sk86gmndzy,skatepark,-25.5330638,-49.0886667
sk86gmnsr6,skatepark,-25.535884,-49.0288064
sk86gmp09d,skatepark,-25.4791372,-49.193159
sk86gmp0v4,skatepark,-25.460553,-49.1818675
sk86gmp1ms,skatepark,-25.4569362,-49.1581682
sk86gmp26f,skatepark,-25.4284811,-49.2041444
sk86gmp2g9,skatepark,-25.4241173,-49.1832885
sk86gmp5xe,Pista,-25.4470762,-49.0600422
sk86gmp68z,skatepark,-25.4399436,-49.0979276
sk86gmp8yy,skatepark,-25.3626621,-49.1771521
sk86gmp94g,Praça Vila Zumbi,-25.3850996,-49.1700743
sk86gmp9et,Santa Skate,-25.3810496,-49.1450521
sk86gmr73z,skatepark,-25.4339356,-48.7146134
sk86gmw4nv,Pista de Skate maior da Praça da Alvorada,-25.6262752,-48.4207056
sk86gs31xc,Pista de Skate,-25.093441,-50.2053963
sk86gs34xw,skatepark,-25.0949752,-50.155297
sk86gs37eb,skatepark,-25.0717376,-50.1194163
sk86gs659h,skatepark,-24.9546803,-50.1127776
sk86gsbn2b,skatepark,-25.3080749,-49.2954517
sk86gsbt1p,Pista de Skate Breno Ortiz de Camargo,-25.2178968,-49.3396693
sk86gsd45e,skatepark,-24.9411969,-49.8289207
sk86gswdk0,skatepark,-24.1478349,-49.8229229
sk86gtg347,skatepark,-24.7280919,-48.1148042
sk86gtuxmt,skatepark,-24.4899744,-47.8375893
sk86gtuxsf,skatepark,-24.495127,-47.8315149
sk86gtvjrt,Buraco Skate,-24.3916377,-47.9252062
sk86gtvm2c,Pista de Skate,-24.3851751,-47.9318972
sk86gtwgms,skatepark,-24.0950052,-48.366633
sk86gu23fd,skatepark,-23.8476775,-50.1924811
sk86guc4hd,skatepark,-23.7050423,-49.4786105
sk86gufcmx,Pista de Skate Daniel Manesco,-23.3913056,-49.5054459
sk86gukbur,Pista de skate Prof Turim,-23.0479015,-50.2296803
sk86gun91v,skatepark,-22.7531127,-50.5730206
sk86guntdn,skatepark,-22.7526582,-50.3742444
sk86guq3mm,skatepark,-22.77845,-50.2109346
sk86gutyb5,Pista de skate,-22.8942812,-49.6204757
sk86guvzdc,Pista de Skate,-22.8793611,-49.2389509
sk86guzef5,skatepark,-22.5763235,-49.4002877
sk86gv2w5q,Pista de Skate,-23.80011,-48.59504
sk86gv2w5v,skatepark,-23.7970884,-48.5953811
sk86gv4fbn,Skate Park de Itaí,-23.4215351,-49.0889671
sk86gv9bcs,skatepark,-23.5892929,-48.4761596
sk86gvb5tm,skatepark,-23.876637,-48.0024686
sk86gvcf88,skatepark,-23.594536,-48.0529547
sk86gvcg6f,skatepark,-23.5829746,-48.0177004
sk86gvcgw9,skatepark,-23.5629247,-48.0079904
sk86gvcrxx,skatepark,-23.6445914,-47.8248508
sk86gvcu4j,skatepark,-23.5864935,-47.9800451
sk86gvcypf,skatepark,-23.555794,-47.8969566
sk86gvd672,skatepark,-23.4922065,-48.4156759
sk86gvfn0s,skatepark,-23.5508067,-47.8946034
sk86gvgnv8,skatepark,-23.3484718,-47.8674298
sk86gvhwes,skatepark,-23.0958837,-48.9266129
sk86gvhxjb,skatepark,-23.083359,-48.9104696
sk86gvr3me,skatepark,-22.6013542,-48.8076569
sk86gvt9rr,skatepark,-22.8987527,-48.450968
sk86gvtcmf,skatepark,-22.8635146,-48.457592
sk86gvusr9,skatepark,-23.0730591,-47.9755572
sk86gvuzmh,skatepark,-23.0429058,-47.8398804
sk86gvv53m,Pista de Skate Julio Francisco Branco,-23.0198619,-48.014208
sk86gvzqtq,Pista de Skate,-22.6028791,-47.8699494
sk86gw5myn,skatepark,-24.7073072,-47.5510409
sk86gwpxjb,"Pista de Skate Dayvid Afonso Thibério - ""Mutante""",-23.9616138,-47.5036239
sk86gwwx8d,skatepark,-24.1666626,-46.775727
sk86gwyfsr,skatepark,-24.1022946,-46.6378124
sk86gwzm2b,skatepark,-24.0338726,-46.5268911
sk86gwzq3x,skatepark,-24.0294211,-46.4729788
sk86gwzr78,skatepark,-24.0178387,-46.4380072
sk86gwzrye,skatepark,-24.0013436,-46.4118821
sk86gwzwzu,Pista de Skate,-23.9513594,-46.4546256
sk86gwzzxg,skatepark,-23.9062516,-46.4234354
sk86gxp9k0,skatepark,-23.9713188,-46.3503627
sk86gxpc0m,skatepark,-23.9475524,-46.3541108
sk86gxpemj,skatepark,-23.9664428,-46.2560225
sk86gy0d18,Pista de Skate Aparício Cerqueira,-23.8096152,-47.7238959
sk86gy1mrj,skatepark,-23.6470779,-47.5737351
sk86gy1t2n,skatepark,-23.6423789,-47.5722806
sk86gy311g,skatepark,-23.7201052,-47.4117148
sk86gy43y8,skatepark,-23.4744395,-47.7353707
sk86gy4nyp,skatepark,-23.5209732,-47.5062253
sk86gy4qcy,skatepark,-23.5002533,-47.5065343
sk86gy4wvx,Skate lane,-23.435244,-47.5057571
sk86gy4x7g,skatepark,-23.4450563,-47.4896348
sk86gy4x8w,skatepark,-23.4627998,-47.4746208
sk86gy4z2t,Lucas Lopes,-23.4191008,-47.486617
sk86gy5e43,skatepark,-23.278397,-47.6786501
sk86gy5emc,skatepark,-23.2588241,-47.6670711
sk86gy606d,skatepark,-23.5395877,-47.4460353
sk86gy60r7,skatepark,-23.5137667,-47.4447402
sk86gy6299,Marcelo Sanches - Cidadão Emérito,-23.5023604,-47.4374957
sk86gy62r2,skatepark,-23.4704939,-47.4491618
sk86gy660s,skatepark,-23.5071964,-47.366589
sk86gy687d,Pista de Skate Ibiti do Paço,-23.4471182,-47.4459063
sk86gy69gw,Fernando Costa Gama,-23.4466368,-47.3756423
sk86gy6bbh,Pista de Skate do Éden,-23.4225888,-47.4216271
sk86gy6c4q,skatepark,-23.4095687,-47.4082542
sk86gy6cuu,skatepark,-23.395469,-47.3772856
sk86gy6fwy,skatepark,-23.385107,-47.3415287
sk86gy6n6c,Pista de Skate Dollete Antonio Sales,-23.5389325,-47.184675
sk86gy6pky,skatepark,-23.5280642,-47.1333212
sk86gy7emj,Pista de Skate,-23.263183,-47.3105205
sk86gy7ukp,skatepark,-23.2243813,-47.2639244
sk86gy8pnr,skatepark,-23.8712796,-46.7908894
sk86gy99zn,skatepark,-23.6035791,-47.0230555
